Name = VO242
Mach = 0; Re = 100000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
107.0	2.147	0.89823	0.052	0.531	0.011	0.551	0.084	2.391	0.071	0.226
108.0	2.165	0.88438	0.055	0.530	0.011	0.548	0.087	2.448	0.085	0.225
109.0	2.184	0.87515	0.058	0.529	0.012	0.546	0.090	2.495	0.101	0.223
110.0	2.204	0.86221	0.061	0.528	0.012	0.544	0.092	2.556	0.111	0.222
111.0	2.225	0.84942	0.064	0.527	0.013	0.541	0.095	2.619	0.124	0.221
112.0	2.247	0.82999	0.066	0.526	0.013	0.539	0.097	2.708	0.134	0.220
113.0	2.271	0.81717	0.069	0.525	0.014	0.537	0.101	2.780	0.135	0.220
114.0	2.295	0.80522	0.072	0.524	0.014	0.535	0.104	2.850	0.139	0.219
115.0	2.320	0.78918	0.074	0.522	0.015	0.533	0.108	2.939	0.147	0.218
116.0	2.345	0.76917	0.077	0.521	0.015	0.531	0.111	3.049	0.155	0.217
117.0	2.372	0.75353	0.079	0.520	0.016	0.528	0.114	3.148	0.163	0.216
118.0	2.401	0.73984	0.082	0.519	0.017	0.526	0.118	3.245	0.166	0.216
119.0	2.430	0.72166	0.084	0.518	0.017	0.524	0.122	3.367	0.172	0.215
120.0	2.461	0.70245	0.087	0.516	0.018	0.522	0.126	3.503	0.179	0.215
121.0	2.492	0.68752	0.089	0.515	0.018	0.520	0.130	3.625	0.181	0.214
122.0	2.523	0.66648	0.091	0.513	0.019	0.518	0.134	3.785	0.183	0.214
123.0	2.554	0.65217	0.093	0.512	0.020	0.516	0.139	3.917	0.186	0.214
124.0	2.586	0.63464	0.095	0.511	0.021	0.514	0.144	4.075	0.192	0.213
125.0	2.620	0.61525	0.097	0.511	0.021	0.512	0.149	4.258	0.198	0.213
126.0	2.654	0.59444	0.098	0.511	0.022	0.511	0.153	4.465	0.199	0.213
127.0	2.689	0.57544	0.100	0.511	0.023	0.511	0.159	4.674	0.201	0.213
128.0	2.725	0.55577	0.102	0.511	0.024	0.511	0.165	4.904	0.204	0.213
129.0	2.759	0.53553	0.103	0.511	0.025	0.511	0.171	5.152	0.205	0.212
130.0	2.793	0.51754	0.105	0.511	0.026	0.511	0.178	5.397	0.207	0.212
131.0	2.828	0.49767	0.106	0.511	0.027	0.511	0.184	5.681	0.201	0.212
132.0	3.142	0.35407	0.122	0.936	0.028	0.954	0.192	8.875	0.202	0.211
133.0	3.178	0.33870	0.123	0.933	0.030	0.952	0.199	9.382	0.215	0.211
134.0	3.212	0.32508	0.124	0.931	0.031	0.950	0.208	9.879	0.216	0.211
135.0	3.243	0.31155	0.125	0.927	0.032	0.948	0.216	10.408	0.218	0.211
136.0	3.272	0.29674	0.126	0.924	0.034	0.946	0.225	11.027	0.221	0.211
137.0	3.300	0.28446	0.127	0.920	0.035	0.943	0.235	11.602	0.225	0.211
138.0	3.326	0.27062	0.128	0.916	0.037	0.941	0.244	12.292	0.228	0.212
139.0	3.349	0.25834	0.128	0.913	0.038	0.939	0.256	12.964	0.228	0.212
140.0	3.368	0.24566	0.129	0.908	0.040	0.937	0.267	13.709	0.235	0.212
141.0	3.383	0.23267	0.129	0.905	0.042	0.934	0.279	14.538	0.243	0.212
142.0	3.395	0.22120	0.129	0.900	0.044	0.932	0.292	15.349	0.253	0.212
143.0	3.403	0.21033	0.129	0.896	0.047	0.930	0.305	16.178	0.290	0.212
144.0	3.405	0.19942	0.128	0.891	0.049	0.928	0.319	17.073	-0.755	0.212
145.0	3.402	0.18856	0.128	0.886	0.052	0.925	0.333	18.042	0.132	0.212
146.0	3.395	0.17770	0.127	0.881	0.055	0.922	0.348	19.105	0.182	0.213
147.0	3.381	0.16823	0.127	0.876	0.058	0.920	0.365	20.099	0.197	0.213
148.0	3.361	0.15883	0.126	0.871	0.061	0.917	0.381	21.162	0.201	0.213
149.0	3.336	0.14948	0.124	0.865	0.065	0.915	0.399	22.320	0.205	0.213
150.0	3.304	0.14068	0.123	0.859	0.069	0.913	0.416	23.487	0.208	0.213
151.0	3.265	0.13239	0.121	0.854	0.073	0.910	0.435	24.662	0.210	0.213
152.0	3.220	0.12432	0.120	0.847	0.078	0.907	0.454	25.903	0.211	0.213
153.0	3.168	0.11674	0.118	0.841	0.084	0.905	0.473	27.136	0.212	0.213
154.0	3.110	0.10940	0.115	0.834	0.089	0.902	0.492	28.423	0.213	0.213
155.0	3.044	0.10246	0.113	0.827	0.096	0.899	0.511	29.707	0.213	0.213
156.0	2.972	0.09574	0.110	0.820	0.103	0.896	0.530	31.045	0.214	0.213
157.0	2.894	0.08959	0.108	0.812	0.111	0.894	0.550	32.303	0.214	0.213
158.0	2.810	0.08371	0.104	0.804	0.119	0.891	0.569	33.562	0.214	0.213
159.0	2.719	0.07815	0.101	0.795	0.129	0.888	0.587	34.789	0.214	0.213
160.0	2.623	0.07282	0.098	0.787	0.139	0.885	0.605	36.016	0.214	0.213
161.0	2.521	0.06789	0.094	0.778	0.151	0.882	0.623	37.134	0.214	0.213
162.0	2.414	0.06320	0.090	0.768	0.163	0.880	0.640	38.203	0.214	0.213
163.0	2.303	0.05901	0.086	0.759	0.177	0.877	0.657	39.027	0.214	0.213
164.0	2.187	0.05491	0.082	0.748	0.192	0.874	0.672	39.833	0.214	0.212
165.0	2.067	0.05125	0.078	0.738	0.208	0.871	0.687	40.337	0.214	0.212
166.0	1.944	0.04783	0.073	0.727	0.225	0.868	0.702	40.640	0.213	0.212
167.0	1.817	0.04462	0.069	0.715	0.244	0.866	0.715	40.720	0.213	0.212
168.0	1.687	0.04179	0.064	0.703	0.263	0.863	0.727	40.375	0.213	0.212
169.0	1.555	0.03914	0.059	0.690	0.283	0.860	0.739	39.720	0.213	0.212
170.0	1.420	0.03681	0.054	0.677	0.304	0.857	0.750	38.582	0.213	0.212
171.0	1.283	0.03471	0.049	0.664	0.325	0.854	0.760	36.975	0.213	0.212
172.0	1.145	0.03312	0.044	0.649	0.347	0.851	0.769	34.566	0.212	0.212
173.0	1.005	0.03171	0.038	0.635	0.369	0.848	0.778	31.679	0.212	0.212
174.0	0.863	0.03053	0.033	0.619	0.390	0.845	0.785	28.280	0.212	0.212
175.0	0.721	0.02957	0.028	0.603	0.412	0.841	0.793	24.381	0.212	0.212
176.0	0.578	0.02879	0.022	0.587	0.433	0.838	0.799	20.067	0.212	0.212
177.0	0.434	0.02822	0.017	0.570	0.454	0.834	0.806	15.380	0.212	0.212
178.0	0.290	0.02782	0.011	0.552	0.475	0.830	0.811	10.411	0.212	0.212
179.0	0.145	0.02761	0.006	0.533	0.495	0.826	0.816	5.250	0.212	0.212
180.0	0.000	0.02755	-0.000	0.514	0.514	0.821	0.821	0.000	0.212	0.250

Name = VO242
Mach = 0; Re = 200000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-180.0	-0.000	0.02090	-0.000	0.514	0.514	0.862	0.862	-0.000	0.211	0.250
-179.0	-0.146	0.02094	-0.006	0.495	0.533	0.857	0.866	-6.978	0.211	0.211
-178.0	-0.292	0.02114	-0.011	0.475	0.552	0.852	0.870	-13.816	0.211	0.211
-177.0	-0.438	0.02148	-0.017	0.454	0.570	0.846	0.873	-20.366	0.211	0.211
-176.0	-0.582	0.02199	-0.023	0.433	0.587	0.840	0.877	-26.492	0.211	0.211
-175.0	-0.727	0.02267	-0.028	0.412	0.603	0.834	0.880	-32.056	0.211	0.211
-174.0	-0.870	0.02351	-0.034	0.390	0.619	0.827	0.883	-37.011	0.212	0.211
-173.0	-1.013	0.02452	-0.039	0.369	0.635	0.819	0.886	-41.298	0.212	0.211
-172.0	-1.153	0.02572	-0.044	0.347	0.649	0.811	0.888	-44.839	0.212	0.211
-171.0	-1.293	0.02709	-0.050	0.325	0.664	0.802	0.890	-47.714	0.212	0.212
-170.0	-1.430	0.02883	-0.055	0.304	0.677	0.792	0.893	-49.613	0.212	0.212
-169.0	-1.566	0.03075	-0.060	0.283	0.690	0.782	0.895	-50.914	0.212	0.212
-168.0	-1.699	0.03293	-0.065	0.263	0.703	0.771	0.897	-51.584	0.212	0.212
-167.0	-1.829	0.03529	-0.070	0.244	0.715	0.759	0.898	-51.838	0.213	0.212
-166.0	-1.956	0.03792	-0.075	0.225	0.727	0.747	0.900	-51.595	0.213	0.212
-165.0	-2.080	0.04075	-0.079	0.208	0.738	0.734	0.902	-51.049	0.213	0.212
-164.0	-2.200	0.04382	-0.084	0.192	0.748	0.720	0.904	-50.211	0.213	0.212
-163.0	-2.316	0.04712	-0.088	0.177	0.759	0.706	0.905	-49.160	0.213	0.212
-162.0	-2.428	0.05066	-0.092	0.163	0.768	0.691	0.907	-47.921	0.213	0.212
-161.0	-2.534	0.05442	-0.096	0.151	0.778	0.676	0.908	-46.575	0.213	0.212
-160.0	-2.636	0.05850	-0.100	0.139	0.787	0.660	0.910	-45.057	0.212	0.212
-159.0	-2.732	0.06279	-0.104	0.129	0.795	0.643	0.912	-43.510	0.212	0.212
-158.0	-2.822	0.06742	-0.107	0.119	0.804	0.627	0.913	-41.863	0.212	0.212
-157.0	-2.906	0.07213	-0.110	0.111	0.812	0.610	0.915	-40.292	0.211	0.212
-156.0	-2.984	0.07737	-0.113	0.103	0.820	0.593	0.916	-38.573	0.211	0.212
-155.0	-3.055	0.08261	-0.116	0.096	0.827	0.575	0.918	-36.986	0.210	0.212
-154.0	-3.121	0.08819	-0.119	0.089	0.834	0.557	0.920	-35.389	0.209	0.212
-153.0	-3.179	0.09428	-0.121	0.084	0.841	0.540	0.921	-33.713	0.208	0.212
-152.0	-3.231	0.10034	-0.123	0.078	0.847	0.522	0.923	-32.195	0.206	0.212
-151.0	-3.275	0.10679	-0.125	0.073	0.854	0.505	0.924	-30.665	0.203	0.212
-150.0	-3.313	0.11363	-0.127	0.069	0.859	0.488	0.926	-29.157	0.201	0.212
-149.0	-3.345	0.12074	-0.129	0.065	0.865	0.471	0.928	-27.702	0.196	0.211
-148.0	-3.369	0.12798	-0.130	0.061	0.871	0.455	0.929	-26.328	0.189	0.211
-147.0	-3.389	0.13574	-0.132	0.058	0.876	0.439	0.931	-24.965	0.180	0.211
-146.0	-3.402	0.14372	-0.133	0.055	0.881	0.423	0.933	-23.671	0.155	0.211
-145.0	-3.409	0.15187	-0.133	0.052	0.886	0.408	0.934	-22.444	0.071	0.211
-144.0	-3.410	0.16028	-0.134	0.049	0.891	0.393	0.936	-21.277	4.190	0.211
-143.0	-3.408	0.16893	-0.135	0.047	0.896	0.378	0.938	-20.176	0.333	0.211
-142.0	-3.400	0.17818	-0.135	0.044	0.900	0.365	0.940	-19.084	0.271	0.210
-141.0	-3.387	0.18706	-0.135	0.042	0.905	0.351	0.941	-18.108	0.254	0.210
-140.0	-3.372	0.19657	-0.135	0.040	0.908	0.339	0.943	-17.153	0.243	0.210
-139.0	-3.353	0.20605	-0.135	0.038	0.913	0.326	0.945	-16.271	0.236	0.210
-138.0	-3.330	0.21585	-0.134	0.037	0.916	0.315	0.947	-15.428	0.233	0.210
-137.0	-3.304	0.22668	-0.134	0.035	0.920	0.304	0.948	-14.574	0.229	0.209
-136.0	-3.275	0.23650	-0.133	0.034	0.924	0.293	0.950	-13.849	0.225	0.209
-135.0	-3.245	0.24765	-0.133	0.032	0.927	0.283	0.952	-13.104	0.221	0.209
-134.0	-3.214	0.25859	-0.132	0.031	0.931	0.273	0.954	-12.429	0.219	0.209
-133.0	-3.180	0.27033	-0.130	0.030	0.933	0.264	0.955	-11.763	0.216	0.209
-132.0	-3.144	0.28061	-0.129	0.028	0.936	0.255	0.957	-11.204	0.200	0.209
-131.0	-2.828	0.42426	-0.113	0.027	0.511	0.247	0.511	-6.665	0.199	0.210
-130.0	-2.793	0.43855	-0.111	0.026	0.511	0.238	0.511	-6.369	0.208	0.210
-129.0	-2.759	0.45537	-0.110	0.025	0.511	0.231	0.511	-6.059	0.205	0.210
-128.0	-2.725	0.47201	-0.108	0.024	0.511	0.223	0.511	-5.774	0.203	0.210
-127.0	-2.689	0.48695	-0.107	0.023	0.511	0.216	0.511	-5.523	0.201	0.210
-126.0	-2.654	0.50239	-0.105	0.022	0.511	0.209	0.511	-5.283	0.198	0.211
-125.0	-2.620	0.51824	-0.103	0.021	0.511	0.203	0.512	-5.055	0.194	0.211
-124.0	-2.587	0.53079	-0.101	0.021	0.511	0.197	0.515	-4.874	0.190	0.211
-123.0	-2.555	0.54652	-0.099	0.020	0.512	0.191	0.517	-4.675	0.185	0.211
-122.0	-2.523	0.56026	-0.097	0.019	0.513	0.185	0.519	-4.504	0.180	0.212
-121.0	-2.493	0.57407	-0.095	0.018	0.515	0.180	0.522	-4.343	0.178	0.212
-120.0	-2.461	0.58842	-0.093	0.018	0.516	0.175	0.524	-4.183	0.175	0.212
-119.0	-2.431	0.60067	-0.090	0.017	0.518	0.170	0.526	-4.047	0.169	0.213
-118.0	-2.402	0.61441	-0.088	0.017	0.519	0.165	0.529	-3.909	0.163	0.213
-117.0	-2.374	0.62585	-0.085	0.016	0.520	0.160	0.532	-3.793	0.157	0.214
-116.0	-2.347	0.64154	-0.083	0.015	0.521	0.156	0.534	-3.659	0.149	0.215
-115.0	-2.322	0.65042	-0.080	0.015	0.522	0.151	0.537	-3.570	0.140	0.216
-114.0	-2.298	0.66096	-0.077	0.014	0.524	0.147	0.540	-3.477	0.133	0.216
-113.0	-2.275	0.67489	-0.074	0.014	0.525	0.143	0.543	-3.370	0.129	0.217
-112.0	-2.251	0.68323	-0.071	0.013	0.526	0.139	0.547	-3.295	0.124	0.218
-111.0	-2.229	0.69676	-0.069	0.013	0.527	0.136	0.550	-3.199	0.113	0.219
-110.0	-2.208	0.70217	-0.066	0.012	0.528	0.132	0.553	-3.145	0.100	0.220
-109.0	-2.189	0.71167	-0.063	0.012	0.529	0.128	0.557	-3.075	0.087	0.221
-108.0	-2.171	0.71737	-0.060	0.011	0.530	0.125	0.561	-3.026	0.071	0.223
-107.0	-2.154	0.72417	-0.056	0.011	0.531	0.121	0.564	-2.974	0.055	0.224
-106.0	-2.138	0.73131	-0.053	0.011	0.532	0.118	0.568	-2.924	0.036	0.225
-105.0	-2.124	0.74416	-0.050	0.010	0.533	0.115	0.572	-2.854	0.020	0.226
-104.0	-2.110	0.74817	-0.047	0.010	0.534	0.112	0.576	-2.821	0.006	0.228
-103.0	-2.097	0.74664	-0.043	0.010	0.535	0.109	0.581	-2.809	-0.010	0.229
-102.0	-2.085	0.75891	-0.040	0.009	0.536	0.107	0.585	-2.748	-0.040	0.231
-101.0	-2.074	0.75487	-0.037	0.009	0.537	0.103	0.589	-2.748	-0.085	0.232
-100.0	-2.065	0.76238	-0.034	0.009	0.538	0.101	0.594	-2.709	-0.131	0.234
-99.0	-2.057	0.76252	-0.030	0.008	0.539	0.098	0.597	-2.697	-0.200	0.235
-98.0	-2.050	0.76411	-0.027	0.008	0.540	0.095	0.603	-2.683	-0.289	0.237
-97.0	-2.044	0.76739	-0.023	0.008	0.541	0.093	0.607	-2.664	-0.425	0.239
-96.0	-2.040	0.76914	-0.020	0.007	0.542	0.090	0.612	-2.653	-0.647	0.240
-95.0	-2.037	0.76367	-0.017	0.007	0.543	0.088	0.616	-2.667	-0.704	0.242
-94.0	-2.033	0.76620	-0.013	0.007	0.544	0.086	0.620	-2.654	-0.907	0.243
-93.0	-2.031	0.76193	-0.010	0.006	0.544	0.083	0.625	-2.666	-1.595	0.245
-92.0	-2.030	0.76757	-0.007	0.006	0.545	0.081	0.628	-2.644	-5.481	0.247
-91.0	-2.030	0.76217	-0.003	0.006	0.546	0.079	0.633	-2.663	4.013	0.248
-90.0	-2.031	0.75363	-0.000	0.006	0.547	0.076	0.638	-2.696	0.223	0.250
-89.0	-1.787	1.47635	0.003	0.546	0.006	0.633	0.079	-1.210	0.223	0.252
-88.0	-1.790	1.47431	0.007	0.545	0.006	0.628	0.081	-1.214	1.319	0.254
-87.0	-1.793	1.46101	0.010	0.544	0.006	0.625	0.083	-1.227	1.019	0.256
-86.0	-1.798	1.45577	0.013	0.544	0.007	0.620	0.086	-1.235	0.877	0.257
-85.0	-1.804	1.44485	0.017	0.543	0.007	0.616	0.088	-1.249	0.844	0.259
-84.0	-1.810	1.44125	0.020	0.542	0.007	0.612	0.090	-1.256	0.792	0.261
-83.0	-1.816	1.42844	0.023	0.541	0.008	0.607	0.093	-1.272	0.709	0.263
-82.0	-1.824	1.41533	0.027	0.540	0.008	0.603	0.095	-1.289	0.649	0.265
-81.0	-1.833	1.40249	0.030	0.539	0.008	0.597	0.098	-1.307	0.597	0.266
-80.0	-1.844	1.39080	0.034	0.538	0.009	0.594	0.101	-1.326	0.559	0.268
-79.0	-1.855	1.37152	0.037	0.537	0.009	0.589	0.103	-1.352	0.526	0.270
-78.0	-1.868	1.36244	0.040	0.536	0.009	0.585	0.107	-1.371	0.500	0.272
-77.0	-1.881	1.33868	0.043	0.535	0.010	0.581	0.109	-1.405	0.478	0.273
-76.0	-1.897	1.32658	0.047	0.534	0.010	0.576	0.112	-1.430	0.464	0.275
-75.0	-1.912	1.30958	0.050	0.533	0.010	0.572	0.115	-1.460	0.456	0.276
-74.0	-1.928	1.28408	0.053	0.532	0.011	0.568	0.118	-1.501	0.443	0.278
-73.0	-1.945	1.26360	0.056	0.531	0.011	0.564	0.121	-1.539	0.428	0.279
-72.0	-1.963	1.24259	0.060	0.530	0.011	0.561	0.125	-1.580	0.414	0.280
-71.0	-1.983	1.22282	0.063	0.529	0.012	0.557	0.128	-1.622	0.401	0.282
-70.0	-2.004	1.19930	0.066	0.528	0.012	0.553	0.132	-1.671	0.390	0.283
-69.0	-2.026	1.17929	0.069	0.527	0.013	0.550	0.136	-1.718	0.379	0.284
-68.0	-2.049	1.15238	0.071	0.526	0.013	0.547	0.139	-1.778	0.370	0.285
-67.0	-2.074	1.12920	0.074	0.525	0.014	0.543	0.143	-1.837	0.364	0.286
-66.0	-2.099	1.10094	0.077	0.524	0.014	0.540	0.147	-1.907	0.360	0.287
-65.0	-2.125	1.07558	0.080	0.522	0.015	0.537	0.151	-1.975	0.354	0.288
-64.0	-2.152	1.05191	0.083	0.521	0.015	0.534	0.156	-2.045	0.346	0.288
-63.0	-2.179	1.02220	0.085	0.520	0.016	0.532	0.160	-2.132	0.338	0.289
-62.0	-2.209	0.99597	0.088	0.519	0.017	0.529	0.165	-2.218	0.333	0.290
-61.0	-2.240	0.96742	0.090	0.518	0.017	0.526	0.170	-2.315	0.327	0.290
-60.0	-2.272	0.94044	0.093	0.516	0.018	0.524	0.175	-2.415	0.321	0.291
-59.0	-2.305	0.91175	0.095	0.515	0.018	0.522	0.180	-2.528	0.318	0.291
-58.0	-2.337	0.88319	0.097	0.513	0.019	0.519	0.185	-2.646	0.315	0.291
-57.0	-2.370	0.85484	0.099	0.512	0.020	0.517	0.191	-2.773	0.311	0.292
-56.0	-2.405	0.82446	0.101	0.511	0.021	0.515	0.197	-2.917	0.306	0.292
-55.0	-2.440	0.79714	0.103	0.511	0.021	0.512	0.203	-3.061	0.302	0.292
-54.0	-2.476	0.76779	0.105	0.511	0.022	0.511	0.209	-3.225	0.299	0.292
-53.0	-2.514	0.73904	0.107	0.511	0.023	0.511	0.216	-3.401	0.297	0.292
-52.0	-2.551	0.71105	0.108	0.511	0.024	0.511	0.223	-3.588	0.294	0.292
-51.0	-2.588	0.68143	0.110	0.511	0.025	0.511	0.231	-3.797	0.292	0.292
-50.0	-2.624	0.65178	0.111	0.511	0.026	0.511	0.238	-4.026	0.289	0.292
-49.0	-2.662	0.62470	0.113	0.511	0.027	0.511	0.247	-4.261	0.490	0.292
-48.0	-2.699	0.59556	0.129	0.936	0.028	0.957	0.255	-4.532	0.487	0.298
-47.0	-2.736	0.56831	0.130	0.933	0.030	0.955	0.264	-4.815	0.282	0.298
-46.0	-2.773	0.54009	0.132	0.931	0.031	0.954	0.273	-5.133	0.279	0.297
-45.0	-2.807	0.51288	0.133	0.927	0.032	0.952	0.283	-5.472	0.276	0.297
-44.0	-2.840	0.48560	0.133	0.924	0.034	0.950	0.293	-5.849	0.272	0.297
-43.0	-2.873	0.45994	0.134	0.920	0.035	0.948	0.304	-6.247	0.268	0.297
-42.0	-2.904	0.43374	0.134	0.916	0.037	0.947	0.315	-6.696	0.264	0.296
-41.0	-2.933	0.40877	0.135	0.913	0.038	0.945	0.326	-7.176	0.260	0.296
-40.0	-2.959	0.38443	0.135	0.908	0.040	0.943	0.339	-7.698	0.255	0.296
-39.0	-2.983	0.36063	0.135	0.905	0.042	0.941	0.351	-8.272	0.248	0.295
-38.0	-3.004	0.33782	0.135	0.900	0.044	0.940	0.365	-8.894	0.239	0.295
-37.0	-3.022	0.31533	0.135	0.896	0.047	0.938	0.378	-9.584	0.223	0.295
-36.0	-3.035	0.29384	0.134	0.891	0.049	0.936	0.393	-10.329	0.199	0.294
-35.0	-3.045	0.27322	0.133	0.886	0.052	0.934	0.408	-11.144	0.151	0.294
-34.0	-3.050	0.25347	0.133	0.881	0.055	0.933	0.423	-12.034	-0.095	0.293
-33.0	-3.050	0.23457	0.132	0.876	0.058	0.931	0.439	-13.003	0.669	0.293
-32.0	-3.045	0.21650	0.130	0.871	0.061	0.929	0.455	-14.064	0.427	0.293
-31.0	-3.035	0.19963	0.129	0.865	0.065	0.928	0.471	-15.203	0.365	0.292
-30.0	-3.018	0.18354	0.127	0.859	0.069	0.926	0.488	-16.445	0.339	0.292
-29.0	-2.996	0.16848	0.125	0.854	0.073	0.924	0.505	-17.782	0.326	0.292
-28.0	-2.968	0.15445	0.123	0.847	0.078	0.923	0.522	-19.216	0.317	0.292
-27.0	-2.933	0.14143	0.121	0.841	0.084	0.921	0.540	-20.736	0.311	0.291
-26.0	-2.891	0.12913	0.119	0.834	0.089	0.920	0.557	-22.389	0.306	0.291
-25.0	-2.843	0.11790	0.116	0.827	0.096	0.918	0.575	-24.111	0.303	0.291
-24.0	-2.788	0.10762	0.113	0.820	0.103	0.916	0.593	-25.906	0.300	0.291
-23.0	-2.726	0.09796	0.110	0.812	0.111	0.915	0.610	-27.826	0.298	0.290
-22.0	-2.658	0.08928	0.107	0.804	0.119	0.913	0.627	-29.770	0.297	0.290
-21.0	-2.583	0.08126	0.104	0.795	0.129	0.912	0.643	-31.786	0.295	0.290
-20.0	-2.502	0.07400	0.100	0.787	0.139	0.910	0.660	-33.806	0.294	0.290
-19.0	-2.414	0.06736	0.096	0.778	0.151	0.908	0.676	-35.845	0.293	0.290
-18.0	-2.321	0.06141	0.092	0.768	0.163	0.907	0.691	-37.797	0.292	0.290
-17.0	-2.222	0.05601	0.088	0.759	0.177	0.905	0.706	-39.673	0.292	0.290
-16.0	-2.118	0.05116	0.084	0.748	0.192	0.904	0.720	-41.405	0.291	0.290
-15.0	-2.009	0.04678	0.079	0.738	0.208	0.902	0.734	-42.948	0.291	0.289
-14.0	-1.895	0.04287	0.075	0.727	0.225	0.900	0.747	-44.212	0.290	0.289
-13.0	-1.777	0.03936	0.070	0.715	0.244	0.898	0.759	-45.157	0.290	0.289
-12.0	-1.655	0.03628	0.065	0.703	0.263	0.897	0.771	-45.624	0.290	0.289
-11.0	-1.530	0.03352	0.060	0.690	0.283	0.895	0.782	-45.635	0.290	0.289
-10.0	-1.401	0.03113	0.055	0.677	0.304	0.893	0.792	-45.002	0.290	0.289
-9.0	-1.269	0.02903	0.050	0.664	0.325	0.890	0.802	-43.732	0.290	0.289
-8.0	-1.135	0.02724	0.044	0.649	0.347	0.888	0.811	-41.677	0.289	0.289
-7.0	-0.999	0.02569	0.039	0.635	0.369	0.886	0.819	-38.877	0.289	0.289
-6.0	-0.860	0.02440	0.034	0.619	0.390	0.883	0.827	-35.257	0.289	0.289
-5.0	-0.720	0.02332	0.028	0.603	0.412	0.880	0.834	-30.868	0.289	0.289
-4.0	-0.578	0.02244	0.023	0.587	0.433	0.877	0.840	-25.761	0.289	0.289
-3.0	-0.435	0.02178	0.017	0.570	0.454	0.873	0.846	-19.973	0.289	0.289
-2.0	-0.291	0.02131	0.011	0.552	0.475	0.870	0.852	-13.654	0.289	0.289
-1.0	-0.146	0.02102	0.006	0.533	0.495	0.866	0.857	-6.940	0.289	0.289
-0.0	-0.000	0.02090	-0.000	0.514	0.514	0.862	0.862	-0.000	0.289	0.250
1.0	0.146	0.02102	-0.006	0.495	0.533	0.857	0.866	6.940	0.289	0.289
2.0	0.291	0.02131	-0.011	0.475	0.552	0.852	0.870	13.654	0.289	0.289
3.0	0.435	0.02178	-0.017	0.454	0.570	0.846	0.873	19.973	0.289	0.289
4.0	0.578	0.02244	-0.023	0.433	0.587	0.840	0.877	25.761	0.289	0.289
5.0	0.720	0.02332	-0.028	0.412	0.603	0.834	0.880	30.868	0.289	0.289
6.0	0.860	0.02440	-0.034	0.390	0.619	0.827	0.883	35.257	0.289	0.289
7.0	0.999	0.02569	-0.039	0.369	0.635	0.819	0.886	38.877	0.289	0.289
8.0	1.135	0.02724	-0.044	0.347	0.649	0.811	0.888	41.677	0.289	0.289
9.0	1.269	0.02903	-0.050	0.325	0.664	0.802	0.890	43.732	0.290	0.289
10.0	1.401	0.03113	-0.055	0.304	0.677	0.792	0.893	45.002	0.290	0.289
11.0	1.530	0.03352	-0.060	0.283	0.690	0.782	0.895	45.635	0.290	0.289
12.0	1.655	0.03628	-0.065	0.263	0.703	0.771	0.897	45.624	0.290	0.289
13.0	1.777	0.03936	-0.070	0.244	0.715	0.759	0.898	45.157	0.290	0.289
14.0	1.895	0.04287	-0.075	0.225	0.727	0.747	0.900	44.212	0.290	0.289
15.0	2.009	0.04678	-0.079	0.208	0.738	0.734	0.902	42.948	0.291	0.289
16.0	2.118	0.05116	-0.084	0.192	0.748	0.720	0.904	41.405	0.291	0.290
17.0	2.222	0.05601	-0.088	0.177	0.759	0.706	0.905	39.673	0.292	0.290
18.0	2.321	0.06141	-0.092	0.163	0.768	0.691	0.907	37.797	0.292	0.290
19.0	2.414	0.06736	-0.096	0.151	0.778	0.676	0.908	35.845	0.293	0.290
20.0	2.502	0.07400	-0.100	0.139	0.787	0.660	0.910	33.806	0.294	0.290
21.0	2.583	0.08126	-0.104	0.129	0.795	0.643	0.912	31.786	0.295	0.290
22.0	2.658	0.08928	-0.107	0.119	0.804	0.627	0.913	29.770	0.297	0.290
23.0	2.726	0.09796	-0.110	0.111	0.812	0.610	0.915	27.826	0.298	0.290
24.0	2.788	0.10762	-0.113	0.103	0.820	0.593	0.916	25.906	0.300	0.291
25.0	2.843	0.11790	-0.116	0.096	0.827	0.575	0.918	24.111	0.303	0.291
26.0	2.891	0.12913	-0.119	0.089	0.834	0.557	0.920	22.389	0.306	0.291
27.0	2.933	0.14143	-0.121	0.084	0.841	0.540	0.921	20.736	0.311	0.291
28.0	2.968	0.15445	-0.123	0.078	0.847	0.522	0.923	19.216	0.317	0.292
29.0	2.996	0.16848	-0.125	0.073	0.854	0.505	0.924	17.782	0.326	0.292
30.0	3.018	0.18354	-0.127	0.069	0.859	0.488	0.926	16.445	0.339	0.292
31.0	3.035	0.19963	-0.129	0.065	0.865	0.471	0.928	15.203	0.365	0.292
32.0	3.045	0.21650	-0.130	0.061	0.871	0.455	0.929	14.064	0.427	0.293
33.0	3.050	0.23457	-0.132	0.058	0.876	0.439	0.931	13.003	0.669	0.293
